SIM,1,0,0,0,1,0,0,0,0,0,40,40,1000,0,20
SIM,1,0,0,0,2,1,14,0,0,0,40,40,250,1000,17
SIM,1,0,0,0,3,0,14,14,0,0,40,40,1250,250,30
SIM,1,0,0,0,4,1,14,14,0,0,40,40,1250,1250,30
SIM,1,0,0,0,5,0,14,14,0,0,40,40,2150,1250,30
SIM,1,0,0,0,6,1,17,8,1,0,40,40,1650,2150,27
SIM,1,0,0,0,7,0,14,18,0,1,40,40,2550,1450,30
SIM,1,0,0,0,8,1,17,18,1,1,40,40,2050,2050,29
SIM,1,0,0,0,9,0,9,21,0,2,40,40,2950,1550,30
SIM,1,0,0,0,10,1,19,18,1,1,40,40,2250,2150,21
SIM,1,0,0,0,11,0,10,21,1,2,40,40,2950,1650,30
SIM,1,0,0,0,12,1,24,18,1,1,40,40,2200,2250,22
SIM,1,0,0,0,13,0,14,21,0,2,40,40,3200,1750,30
SIM,1,0,0,0,14,1,14,21,0,2,40,40,3200,2150,30
SIM,1,0,0,0,15,0,14,24,0,3,29,40,4100,1650,30
SIM,1,0,0,0,16,1,24,21,1,2,29,40,3400,2050,24
SIM,1,0,0,0,17,0,14,24,0,3,26,40,4300,1550,30
SIM,1,0,0,0,18,1,24,21,1,2,26,40,3600,1950,24
SIM,1,0,0,0,19,0,14,24,0,3,23,40,4500,1450,30
SIM,1,0,0,0,20,1,24,21,1,2,23,40,3800,1850,24
SIM,1,0,0,0,21,0,14,24,0,3,20,40,4700,1350,30
SIM,1,0,0,0,22,1,24,21,1,2,20,40,4000,1750,24
SIM,1,0,0,0,23,0,14,24,0,3,17,40,4900,1250,30
SIM,1,0,0,0,24,1,24,21,1,2,17,40,4200,1650,24
SIM,1,0,0,0,25,0,14,24,0,3,14,40,5100,1150,30
SIM,1,0,0,0,26,1,24,21,1,2,14,40,4400,1550,24
SIM,1,0,0,0,27,0,14,24,0,3,11,40,5300,1050,30
SIM,1,0,0,0,28,1,24,21,1,2,11,40,4600,1450,24
SIM,1,0,0,0,29,0,14,24,0,3,8,40,5500,950,30
SIM,1,0,0,0,30,1,24,21,1,2,8,40,4800,1350,24
SIM,1,0,0,0,31,0,14,24,0,3,5,40,5700,850,30
SIM,1,0,0,0,32,1,24,21,1,2,5,40,5000,1250,24
SIM,2,0,0,1,1,1,6,6,1,1,40,40,0,1000,0
SIM,2,0,0,1,2,0,3,20,1,1,40,40,800,250,20
SIM,2,0,0,1,3,1,17,17,1,1,40,40,50,1050,15
SIM,2,0,0,1,4,0,14,17,0,1,40,40,1050,1050,30
SIM,2,0,0,1,5,1,14,17,0,1,40,40,1050,1750,30
SIM,2,0,0,1,6,0,14,20,0,2,36,40,1950,1250,30
SIM,2,0,0,1,7,1,24,17,1,1,36,40,1250,1950,9
SIM,2,0,0,1,8,0,21,20,1,2,36,40,1850,1450,29
SIM,2,0,0,1,9,1,24,14,2,0,36,40,1350,2350,6
SIM,2,0,0,1,10,0,21,24,1,1,36,40,1950,1650,26
SIM,2,0,0,1,11,1,24,19,2,1,36,40,1450,2250,17
SIM,2,0,0,1,12,0,17,22,1,2,36,40,2150,1750,30
SIM,2,0,0,1,13,1,20,14,2,0,36,40,1650,2650,1
SIM,2,0,0,1,14,0,17,24,1,1,36,40,2350,1950,21
SIM,2,0,0,1,15,1,20,14,2,0,36,40,1850,2850,2
SIM,2,0,0,1,16,0,17,24,1,1,36,40,2550,2150,22
SIM,2,0,0,1,17,1,20,14,2,0,36,40,2050,3050,3
SIM,2,0,0,1,18,0,17,24,1,1,36,40,2750,2350,23
SIM,2,0,0,1,19,1,20,14,2,0,36,40,2250,3250,4
SIM,2,0,0,1,20,0,17,24,1,1,36,40,2950,2550,24
SIM,2,0,0,1,21,1,20,14,2,0,36,40,2450,3450,5
SIM,2,0,0,1,22,0,17,24,1,1,36,40,3150,2750,25
SIM,2,0,0,1,23,1,20,14,2,0,36,40,2650,3650,6
SIM,2,0,0,1,24,0,17,24,1,1,36,40,3350,2950,26
SIM,2,0,0,1,25,1,20,14,2,0,36,40,2850,3850,7
SIM,2,0,0,1,26,0,17,24,1,1,36,40,3550,3150,27
SIM,2,0,0,1,27,1,20,14,2,0,36,40,3050,4050,8
SIM,2,0,0,1,28,0,17,24,1,1,36,40,3750,3350,28
SIM,2,0,0,1,29,1,20,14,2,0,36,40,3250,4250,9
SIM,2,0,0,1,30,0,17,24,1,1,36,40,3950,3550,29
SIM,2,0,0,1,31,1,20,14,2,0,36,40,3450,4450,10
SIM,2,0,0,1,32,0,17,24,1,1,36,40,4150,3750,30
SIM,2,0,0,1,33,1,20,14,2,0,36,40,3650,4650,11
SIM,2,0,0,1,34,0,17,24,1,1,36,40,4350,3950,30
SIM,2,0,0,1,35,1,20,14,2,0,36,40,3850,4850,11
SIM,2,0,0,1,36,0,17,24,1,1,36,40,4550,4150,30
SIM,2,0,0,1,37,1,20,14,2,0,36,40,4050,5050,11
SIM,2,0,0,1,38,0,17,24,1,1,36,40,4750,4350,30
SIM,2,0,0,1,39,1,20,14,2,0,36,40,4250,5250,11
SIM,2,0,0,1,40,0,17,24,1,1,36,40,4950,4550,30
SIM,2,0,0,1,41,1,20,14,2,0,36,40,4450,5450,11
SIM,2,0,0,1,42,0,17,24,1,1,36,40,5150,4750,30
SIM,2,0,0,1,43,1,20,14,2,0,36,40,4650,5650,11
SIM,2,0,0,1,44,0,17,24,1,1,36,40,5350,4950,30
SIM,2,0,0,1,45,1,20,14,2,0,36,40,4850,5850,11
SIM,2,0,0,1,46,0,17,24,1,1,36,40,5550,5150,30
SIM,2,0,0,1,47,1,20,14,2,0,36,40,5050,6050,11
SIM,2,0,0,1,48,0,17,24,1,1,36,40,5750,5350,30
SIM,2,0,0,1,49,1,20,14,2,0,36,40,5250,6250,11
SIM,2,0,0,1,50,0,17,24,1,1,36,40,5950,5550,30
SIM,2,0,0,1,51,1,20,14,2,0,36,40,5450,6450,11
SIM,2,0,0,1,52,0,17,24,1,1,36,40,6150,5750,30
SIM,2,0,0,1,53,1,20,14,2,0,36,40,5650,6650,11
SIM,2,0,0,1,54,0,17,24,1,1,36,40,6350,5950,30
SIM,2,0,0,1,55,1,20,14,2,0,36,40,5850,6850,11
SIM,2,0,0,1,56,0,17,24,1,1,36,40,6550,6150,30
SIM,2,0,0,1,57,1,20,14,2,0,36,40,6050,7050,11
SIM,2,0,0,1,58,0,17,24,1,1,36,40,6750,6350,30
