### degrade=0
SIM_CONFIG,degrade_favoured_pct=0,only_handicap=1,variants=7
SIM,1,0,1,0,1,0,6,0,1,0,40,40,1000,0,30
SIM,1,0,1,0,2,1,9,0,2,0,40,39,200,1000,19
SIM,1,0,1,0,3,0,7,3,2,1,40,39,900,200,45
SIM,1,0,1,0,4,1,7,0,2,0,40,38,300,1200,31
SIM,1,0,1,0,5,0,7,0,2,0,40,38,1000,300,45
SIM,1,0,1,0,6,1,7,0,2,0,40,36,400,1300,31
SIM,1,0,1,0,7,0,7,0,2,0,40,36,1100,400,45
SIM,1,0,1,0,8,1,10,0,3,0,40,34,300,1400,33
SIM,1,0,1,0,9,0,9,3,2,1,40,34,1000,300,45
SIM,1,0,1,0,10,1,9,0,2,0,40,33,400,1300,36
SIM,1,0,1,0,11,0,9,0,2,0,40,33,1100,400,45
SIM,1,0,1,0,12,1,9,0,2,0,40,31,500,1400,37
SIM,1,0,1,0,13,0,9,0,2,0,40,31,1200,500,45
SIM,1,0,1,0,14,1,12,0,3,0,40,28,100,1500,24
SIM,1,0,1,0,15,0,10,3,3,1,40,28,700,100,45
SIM,1,0,1,0,16,1,10,0,3,0,40,26,400,1100,37
SIM,1,0,1,0,17,0,10,0,3,0,40,26,1000,500,45
SIM,1,0,1,0,18,1,10,0,3,0,40,23,400,1500,35
SIM,1,0,1,0,19,0,10,0,3,0,40,23,1000,300,45
SIM,1,0,1,0,20,1,13,0,4,0,40,20,200,1300,31
SIM,1,0,1,0,21,0,11,3,4,1,40,20,700,200,45
SIM,1,0,1,0,22,1,11,0,4,0,40,17,400,1200,29
SIM,1,0,1,0,23,0,11,0,4,0,40,17,900,1200,45
SIM,1,0,1,0,24,1,11,0,4,0,40,13,300,2200,33
SIM,1,0,1,0,25,0,11,0,4,0,40,13,800,2200,45
SIM,1,0,1,0,26,1,11,0,4,0,40,9,500,3200,35
SIM,1,0,1,0,27,0,9,3,3,1,40,9,1200,300,45
SIM,1,0,1,0,28,1,12,3,4,1,40,5,100,1200,22
SIM,1,0,1,0,29,0,10,3,4,1,40,5,700,300,45
SIM,1,0,1,0,30,1,10,3,4,1,40,1,400,1200,35
SIM,1,0,1,0,31,0,9,3,3,1,40,1,1100,300,45
SIM_END,1,0,1,0,31,0,0
SIM,2,0,1,1,1,0,6,0,1,0,40,40,1000,0,30
SIM,2,0,1,1,2,1,9,0,2,0,40,39,200,1000,9
SIM,2,0,1,1,3,0,7,3,2,1,40,39,900,200,39
SIM,2,0,1,1,4,1,7,0,2,0,40,38,300,1200,29
SIM,2,0,1,1,5,0,7,0,2,0,40,38,1000,300,45
SIM,2,0,1,1,6,1,7,0,2,0,40,36,400,1300,33
SIM,2,0,1,1,7,0,7,0,2,0,40,36,1100,400,45
SIM,2,0,1,1,8,1,10,0,3,0,40,34,300,1400,33
SIM,2,0,1,1,9,0,9,3,2,1,40,34,1000,300,45
SIM,2,0,1,1,10,1,9,0,2,0,40,33,400,1300,36
SIM,2,0,1,1,11,0,9,0,2,0,40,33,1100,400,45
SIM,2,0,1,1,12,1,9,0,2,0,40,31,500,1400,37
SIM,2,0,1,1,13,0,9,0,2,0,40,31,1200,500,45
SIM,2,0,1,1,14,1,12,0,3,0,40,28,100,1500,24
SIM,2,0,1,1,15,0,10,3,3,1,40,28,700,100,45
SIM,2,0,1,1,16,1,10,0,3,0,40,26,400,1100,37
SIM,2,0,1,1,17,0,10,0,3,0,40,26,1000,500,45
SIM,2,0,1,1,18,1,10,0,3,0,40,23,400,1500,35
SIM,2,0,1,1,19,0,10,0,3,0,40,23,1000,300,45
SIM,2,0,1,1,20,1,13,0,4,0,40,20,200,1300,31
SIM,2,0,1,1,21,0,11,3,4,1,40,20,700,200,45
SIM,2,0,1,1,22,1,11,0,4,0,40,17,400,1200,29
SIM,2,0,1,1,23,0,11,0,4,0,40,17,900,1200,45
SIM,2,0,1,1,24,1,11,0,4,0,40,13,300,2200,33
SIM,2,0,1,1,25,0,11,0,4,0,40,13,800,2200,45
SIM,2,0,1,1,26,1,11,0,4,0,40,9,500,3200,35
SIM,2,0,1,1,27,0,9,3,3,1,40,9,1200,300,45
SIM,2,0,1,1,28,1,12,3,4,1,40,5,100,1200,22
SIM,2,0,1,1,29,0,10,3,4,1,40,5,700,300,45
SIM,2,0,1,1,30,1,10,3,4,1,40,1,400,1200,35
SIM,2,0,1,1,31,0,9,3,3,1,40,1,1100,300,45
SIM_END,2,0,1,1,31,0,0
SIM,3,0,1,2,1,0,6,0,1,0,40,40,1000,0,30
SIM,3,0,1,2,2,1,9,0,2,0,40,39,200,1000,19
SIM,3,0,1,2,3,0,7,3,2,1,40,39,900,200,45
SIM,3,0,1,2,4,1,7,0,2,0,40,38,300,1200,23
SIM,3,0,1,2,5,0,7,0,2,0,40,38,1000,300,45
SIM,3,0,1,2,6,1,7,0,2,0,40,36,400,1300,31
SIM,3,0,1,2,7,0,7,0,2,0,40,36,1100,400,45
SIM,3,0,1,2,8,1,10,0,3,0,40,34,300,1400,33
SIM,3,0,1,2,9,0,9,3,2,1,40,34,1000,300,45
SIM,3,0,1,2,10,1,9,0,2,0,40,33,400,1300,36
SIM,3,0,1,2,11,0,9,0,2,0,40,33,1100,400,45
SIM,3,0,1,2,12,1,9,0,2,0,40,31,500,1400,37
SIM,3,0,1,2,13,0,9,0,2,0,40,31,1200,500,45
SIM,3,0,1,2,14,1,12,0,3,0,40,28,100,1500,24
SIM,3,0,1,2,15,0,10,3,3,1,40,28,700,100,45
SIM,3,0,1,2,16,1,10,0,3,0,40,26,400,1100,37
SIM,3,0,1,2,17,0,10,0,3,0,40,26,1000,500,45
SIM,3,0,1,2,18,1,10,0,3,0,40,23,400,1500,35
SIM,3,0,1,2,19,0,10,0,3,0,40,23,1000,300,45
SIM,3,0,1,2,20,1,13,0,4,0,40,20,200,1300,31
SIM,3,0,1,2,21,0,11,3,4,1,40,20,700,200,45
SIM,3,0,1,2,22,1,11,0,4,0,40,17,400,1200,29
SIM,3,0,1,2,23,0,11,0,4,0,40,17,900,1200,45
SIM,3,0,1,2,24,1,11,0,4,0,40,13,300,2200,33
SIM,3,0,1,2,25,0,11,0,4,0,40,13,800,2200,45
SIM,3,0,1,2,26,1,11,0,4,0,40,9,500,3200,35
SIM,3,0,1,2,27,0,9,3,3,1,40,9,1200,300,45
SIM,3,0,1,2,28,1,12,3,4,1,40,5,100,1200,22
SIM,3,0,1,2,29,0,10,3,4,1,40,5,700,300,45
SIM,3,0,1,2,30,1,10,3,4,1,40,1,400,1200,35
SIM,3,0,1,2,31,0,9,3,3,1,40,1,1100,300,45
SIM_END,3,0,1,2,31,0,0
SIM,4,0,1,3,1,0,6,0,1,0,40,40,1000,0,30
SIM,4,0,1,3,2,1,9,0,2,0,40,39,200,1000,19
SIM,4,0,1,3,3,0,7,3,2,1,40,39,900,200,45
SIM,4,0,1,3,4,1,7,0,2,0,40,38,300,1200,27
SIM,4,0,1,3,5,0,7,0,2,0,40,38,1000,300,45
SIM,4,0,1,3,6,1,7,0,2,0,40,36,400,1300,31
SIM,4,0,1,3,7,0,7,0,2,0,40,36,1100,400,45
SIM,4,0,1,3,8,1,10,0,3,0,40,34,300,1400,33
SIM,4,0,1,3,9,0,9,3,2,1,40,34,1000,300,45
SIM,4,0,1,3,10,1,9,0,2,0,40,33,400,1300,36
SIM,4,0,1,3,11,0,9,0,2,0,40,33,1100,400,45
SIM,4,0,1,3,12,1,9,0,2,0,40,31,500,1400,37
SIM,4,0,1,3,13,0,9,0,2,0,40,31,1200,500,45
SIM,4,0,1,3,14,1,12,0,3,0,40,28,100,1500,24
SIM,4,0,1,3,15,0,10,3,3,1,40,28,700,100,45
SIM,4,0,1,3,16,1,10,0,3,0,40,26,400,1100,37
SIM,4,0,1,3,17,0,10,0,3,0,40,26,1000,500,45
SIM,4,0,1,3,18,1,10,0,3,0,40,23,400,1500,35
SIM,4,0,1,3,19,0,10,0,3,0,40,23,1000,300,45
SIM,4,0,1,3,20,1,13,0,4,0,40,20,200,1300,31
SIM,4,0,1,3,21,0,11,3,4,1,40,20,700,200,45
SIM,4,0,1,3,22,1,11,0,4,0,40,17,400,1200,29
SIM,4,0,1,3,23,0,11,0,4,0,40,17,900,1200,45
SIM,4,0,1,3,24,1,11,0,4,0,40,13,300,2200,33
SIM,4,0,1,3,25,0,11,0,4,0,40,13,800,2200,45
SIM,4,0,1,3,26,1,11,0,4,0,40,9,500,3200,35
SIM,4,0,1,3,27,0,9,3,3,1,40,9,1200,300,45
SIM,4,0,1,3,28,1,12,3,4,1,40,5,100,1200,22
SIM,4,0,1,3,29,0,10,3,4,1,40,5,700,300,45
SIM,4,0,1,3,30,1,10,3,4,1,40,1,400,1200,35
SIM,4,0,1,3,31,0,9,3,3,1,40,1,1100,300,45
SIM_END,4,0,1,3,31,0,0
SIM,5,0,1,4,1,0,6,0,1,0,40,40,1000,0,30
SIM,5,0,1,4,2,1,9,0,2,0,40,39,200,1000,19
SIM,5,0,1,4,3,0,7,3,2,1,40,39,900,200,45
SIM,5,0,1,4,4,1,7,0,2,0,40,38,300,1200,19
SIM,5,0,1,4,5,0,7,0,2,0,40,38,1000,300,45
SIM,5,0,1,4,6,1,7,0,2,0,40,36,400,1300,31
SIM,5,0,1,4,7,0,7,0,2,0,40,36,1100,400,45
SIM,5,0,1,4,8,1,10,0,3,0,40,34,300,1400,33
SIM,5,0,1,4,9,0,9,3,2,1,40,34,1000,300,45
SIM,5,0,1,4,10,1,9,0,2,0,40,33,400,1300,36
SIM,5,0,1,4,11,0,9,0,2,0,40,33,1100,400,45
SIM,5,0,1,4,12,1,9,0,2,0,40,31,500,1400,37
SIM,5,0,1,4,13,0,9,0,2,0,40,31,1200,500,45
SIM,5,0,1,4,14,1,12,0,3,0,40,28,100,1500,24
SIM,5,0,1,4,15,0,10,3,3,1,40,28,700,100,45
SIM,5,0,1,4,16,1,10,0,3,0,40,26,400,1100,37
