SIM,1,0,0,0,1,0,0,0,0,0,40,40,1000,0,30
SIM,1,0,0,0,2,1,3,0,1,0,40,39,200,1000,19
SIM,1,0,0,0,3,0,1,3,1,1,40,39,1100,200,45
SIM,1,0,0,0,4,1,1,3,1,1,40,38,500,1100,39
SIM,1,0,0,0,5,0,0,3,0,1,40,38,1500,500,45
SIM,1,0,0,0,6,1,3,1,1,1,40,38,100,1400,30
SIM,1,0,0,0,7,0,0,4,0,2,40,38,1100,300,45
SIM,1,0,0,0,8,1,0,4,0,2,40,38,500,1100,41
SIM,1,0,0,0,9,0,0,4,0,2,40,38,1500,500,45
SIM,1,0,0,0,10,1,3,3,1,1,40,38,100,1400,26
SIM,1,0,0,0,11,0,0,6,0,2,40,38,1100,300,45
SIM,1,0,0,0,12,1,0,6,0,2,40,38,500,1100,41
SIM,1,0,0,0,13,0,0,6,0,2,40,38,1500,500,45
SIM,1,0,0,0,14,1,3,4,1,2,40,38,100,1300,30
SIM,1,0,0,0,15,0,0,7,0,3,39,38,1100,200,45
SIM,1,0,0,0,16,1,0,7,0,3,39,38,500,900,41
SIM,1,0,0,0,17,0,0,7,0,3,38,38,1500,300,45
SIM,1,0,0,0,18,1,3,6,1,2,38,38,100,1100,30
SIM,1,0,0,0,19,0,1,9,1,3,36,38,1000,300,45
SIM,1,0,0,0,20,1,1,7,1,3,36,38,400,1000,39
SIM,1,0,0,0,21,0,0,7,0,3,34,38,1400,400,45
SIM,1,0,0,0,22,1,3,6,1,2,34,38,300,1200,32
SIM,1,0,0,0,23,0,1,9,1,3,32,38,1200,100,45
SIM,1,0,0,0,24,1,1,7,1,3,32,38,300,800,37
SIM,1,0,0,0,25,0,0,7,0,3,30,38,1300,500,45
SIM,1,0,0,0,26,1,3,6,1,2,30,38,200,1300,32
SIM,1,0,0,0,27,0,1,9,1,3,28,38,1100,200,45
SIM,1,0,0,0,28,1,1,7,1,3,28,38,500,900,39
SIM,1,0,0,0,29,0,0,7,0,3,26,38,1500,300,45
SIM,1,0,0,0,30,1,3,6,1,2,26,38,100,1100,30
SIM,1,0,0,0,31,0,1,9,1,3,24,38,1000,300,45
SIM,1,0,0,0,32,1,1,7,1,3,24,38,400,1000,39
SIM,1,0,0,0,33,0,0,7,0,3,22,38,1400,400,45
SIM,1,0,0,0,34,1,3,6,1,2,22,38,300,1200,32
SIM,1,0,0,0,35,0,1,9,1,3,20,38,1200,100,45
SIM,1,0,0,0,36,1,1,7,1,3,20,38,300,800,37
SIM,1,0,0,0,37,0,0,7,0,3,18,38,1300,500,45
SIM,1,0,0,0,38,1,3,6,1,2,18,38,200,1300,32
SIM,1,0,0,0,39,0,1,9,1,3,16,38,1100,200,45
SIM,1,0,0,0,40,1,1,7,1,3,16,38,500,900,39
SIM,1,0,0,0,41,0,0,7,0,3,14,38,1500,300,45
SIM,1,0,0,0,42,1,3,6,1,2,14,38,100,1100,30
SIM,1,0,0,0,43,0,1,9,1,3,12,38,1000,300,45
SIM,1,0,0,0,44,1,1,7,1,3,12,38,400,1000,39
SIM,1,0,0,0,45,0,0,7,0,3,10,38,1400,400,45
SIM,1,0,0,0,46,1,3,6,1,2,10,38,300,1200,32
SIM,1,0,0,0,47,0,1,9,1,3,8,38,1200,100,45
SIM,1,0,0,0,48,1,1,7,1,3,8,38,300,800,37
SIM,1,0,0,0,49,0,0,7,0,3,6,38,1300,500,45
SIM,1,0,0,0,50,1,3,6,1,2,6,38,200,1300,32
SIM,1,0,0,0,51,0,1,9,1,3,4,38,1100,200,45
SIM,1,0,0,0,52,1,1,7,1,3,4,38,500,900,39
SIM,1,0,0,0,53,0,0,7,0,3,2,38,1500,300,45
SIM,1,0,0,0,54,1,3,6,1,2,2,38,100,1100,30
SIM_END,1,0,0,0,54,1,0
SIM,2,0,0,1,1,1,6,6,1,1,40,40,0,1000,0
SIM,2,0,0,1,2,0,1,9,1,2,40,40,800,200,30
SIM,2,0,0,1,3,1,4,4,2,1,40,40,300,1000,19
SIM,2,0,0,1,4,0,1,4,1,1,40,40,1100,400,45
SIM,2,0,0,1,5,1,1,1,1,1,40,40,500,1200,39
SIM,2,0,0,1,6,0,0,4,0,2,39,40,1500,100,45
SIM,2,0,0,1,7,1,3,3,1,1,39,40,100,1000,30
SIM,2,0,0,1,8,0,3,3,1,1,38,40,1000,400,45
SIM,2,0,0,1,9,1,3,3,1,1,38,39,400,1300,35
SIM,2,0,0,1,10,0,1,6,1,2,37,39,1300,200,45
SIM,2,0,0,1,11,1,4,4,2,2,37,38,200,1000,32
SIM,2,0,0,1,12,0,3,4,1,2,36,38,1100,400,45
SIM,2,0,0,1,13,1,3,3,1,1,36,38,500,1300,39
SIM,2,0,0,1,14,0,0,6,0,2,36,38,1500,200,45
SIM,2,0,0,1,15,1,3,4,1,2,36,38,100,1000,34
SIM,2,0,0,1,16,0,0,4,0,2,36,38,1100,400,45
SIM,2,0,0,1,17,1,0,4,0,2,36,38,500,1200,41
SIM,2,0,0,1,18,0,0,7,0,3,33,38,1500,100,45
SIM,2,0,0,1,19,1,3,6,1,2,33,38,100,900,32
SIM,2,0,0,1,20,0,3,6,1,2,31,38,1000,300,45
SIM,2,0,0,1,21,1,3,4,1,2,31,38,400,1100,39
SIM,2,0,0,1,22,0,1,7,1,3,29,38,1300,300,45
SIM,2,0,0,1,23,1,4,4,2,2,29,38,200,1100,32
SIM,2,0,0,1,24,0,3,4,1,2,28,38,1100,500,45
SIM,2,0,0,1,25,1,3,3,1,1,28,38,500,1400,39
SIM,2,0,0,1,26,0,1,6,1,2,27,38,1400,300,45
SIM,2,0,0,1,27,1,4,3,2,1,27,38,300,1200,30
SIM,2,0,0,1,28,0,3,3,1,1,27,38,1200,300,45
SIM,2,0,0,1,29,1,3,1,1,1,27,38,300,1200,35
SIM,2,0,0,1,30,0,0,4,0,2,27,38,1300,100,45
SIM,2,0,0,1,31,1,3,3,1,1,27,38,200,1000,36
SIM,2,0,0,1,32,0,1,3,1,1,27,38,1100,400,45
SIM,2,0,0,1,33,1,1,1,1,1,27,38,500,1300,39
SIM,2,0,0,1,34,0,0,4,0,2,26,38,1500,200,45
SIM,2,0,0,1,35,1,3,3,1,1,26,38,100,1100,34
SIM,2,0,0,1,36,0,3,3,1,1,25,38,1000,500,45
SIM,2,0,0,1,37,1,3,1,1,1,25,38,400,1400,37
SIM,2,0,0,1,38,0,1,4,1,2,24,38,1300,300,45
SIM,2,0,0,1,39,1,4,1,2,1,24,38,200,1200,32
SIM,2,0,0,1,40,0,3,1,1,1,24,38,1100,300,45
SIM,2,0,0,1,41,1,3,0,1,0,24,38,500,1300,39
SIM,2,0,0,1,42,0,1,3,1,1,24,38,1400,200,45
SIM,2,0,0,1,43,1,4,0,2,0,24,38,300,1200,30
SIM,2,0,0,1,44,0,4,0,2,0,24,38,1100,300,45
SIM,2,0,0,1,45,1,4,0,2,0,24,38,500,1300,41
SIM,2,0,0,1,46,0,3,3,1,1,24,38,1400,200,45
SIM,2,0,0,1,47,1,6,0,2,0,24,38,300,1200,32
SIM,2,0,0,1,48,0,6,0,2,0,24,38,1100,300,45
SIM,2,0,0,1,49,1,6,0,2,0,24,38,500,1300,41
SIM,2,0,0,1,50,0,4,3,2,1,24,38,1300,200,45
SIM,2,0,0,1,51,1,7,0,3,0,24,37,200,1200,26
SIM,2,0,0,1,52,0,7,0,3,0,24,37,900,300,45
SIM,2,0,0,1,53,1,7,0,3,0,24,35,300,1300,33
SIM,2,0,0,1,54,0,6,3,2,1,24,35,1100,200,45
SIM,2,0,0,1,55,1,9,1,3,1,24,33,300,1100,30
SIM,2,0,0,1,56,0,7,1,3,1,24,33,1000,500,45
SIM,2,0,0,1,57,1,7,0,3,0,24,31,400,1500,35
SIM,2,0,0,1,58,0,6,3,2,1,24,31,1200,100,45
SIM,2,0,0,1,59,1,9,1,3,1,24,29,100,1000,28
SIM,2,0,0,1,60,0,7,1,3,1,24,29,800,400,45
SIM_END,2,0,0,1,60,1,0
SIM,3,0,0,2,1,0,6,6,1,1,40,40,1000,0,30
SIM,3,0,0,2,2,1,9,1,2,1,40,40,200,800,15
SIM,3,0,0,2,3,0,4,4,1,2,40,40,1000,300,45
SIM,3,0,0,2,4,1,4,1,1,1,40,40,400,1100,39
SIM,3,0,0,2,5,0,1,1,1,1,40,40,1200,500,45
SIM,3,0,0,2,6,1,4,0,2,0,40,39,100,1500,30
SIM,3,0,0,2,7,0,3,3,1,1,40,39,1000,100,45
SIM,3,0,0,2,8,1,3,3,1,1,40,38,400,1000,39
SIM,3,0,0,2,9,0,1,3,1,1,40,38,1300,400,45
SIM,3,0,0,2,10,1,4,1,2,1,40,37,200,1300,30
SIM,3,0,0,2,11,0,1,4,1,2,40,37,1100,200,45
SIM,3,0,0,2,12,1,1,3,1,1,40,37,500,1100,39
SIM,3,0,0,2,13,0,0,3,0,1,40,37,1500,500,45
SIM,3,0,0,2,14,1,3,1,1,1,40,37,100,1400,30
SIM,3,0,0,2,15,0,0,4,0,2,40,37,1100,300,45
SIM,3,0,0,2,16,1,0,4,0,2,40,37,500,1100,41
SIM,3,0,0,2,17,0,0,4,0,2,40,37,1500,500,45
SIM,3,0,0,2,18,1,3,3,1,1,40,37,100,1400,26
SIM,3,0,0,2,19,0,0,6,0,2,40,37,1100,300,45
SIM,3,0,0,2,20,1,0,6,0,2,40,37,500,1100,41
SIM,3,0,0,2,21,0,0,6,0,2,40,37,1500,500,45
SIM,3,0,0,2,22,1,3,4,1,2,40,37,100,1300,30
SIM,3,0,0,2,23,0,0,7,0,3,39,37,1100,200,45
SIM,3,0,0,2,24,1,0,7,0,3,39,37,500,900,41
SIM,3,0,0,2,25,0,0,7,0,3,38,37,1500,300,45
SIM,3,0,0,2,26,1,3,6,1,2,38,37,100,1100,30
SIM,3,0,0,2,27,0,1,9,1,3,36,37,1000,300,45
SIM,3,0,0,2,28,1,1,7,1,3,36,37,400,1000,39
SIM,3,0,0,2,29,0,0,7,0,3,34,37,1400,400,45
SIM,3,0,0,2,30,1,3,6,1,2,34,37,300,1200,32
SIM,3,0,0,2,31,0,1,9,1,3,32,37,1200,100,45
SIM,3,0,0,2,32,1,1,7,1,3,32,37,300,800,37
SIM,3,0,0,2,33,0,0,7,0,3,30,37,1300,500,45
SIM,3,0,0,2,34,1,3,6,1,2,30,37,200,1300,32
SIM,3,0,0,2,35,0,1,9,1,3,28,37,1100,200,45
SIM,3,0,0,2,36,1,1,7,1,3,28,37,500,900,39
SIM,3,0,0,2,37,0,0,7,0,3,26,37,1500,300,45
SIM,3,0,0,2,38,1,3,6,1,2,26,37,100,1100,30
SIM,3,0,0,2,39,0,1,9,1,3,24,37,1000,300,45
SIM,3,0,0,2,40,1,1,7,1,3,24,37,400,1000,39
SIM,3,0,0,2,41,0,0,7,0,3,22,37,1400,400,45
SIM,3,0,0,2,42,1,3,6,1,2,22,37,300,1200,32
SIM,3,0,0,2,43,0,1,9,1,3,20,37,1200,100,45
SIM,3,0,0,2,44,1,1,7,1,3,20,37,300,800,37
SIM,3,0,0,2,45,0,0,7,0,3,18,37,1300,500,45
SIM,3,0,0,2,46,1,3,6,1,2,18,37,200,1300,32
SIM,3,0,0,2,47,0,1,9,1,3,16,37,1100,200,45
SIM,3,0,0,2,48,1,1,7,1,3,16,37,500,900,39
SIM,3,0,0,2,49,0,0,7,0,3,14,37,1500,300,45
SIM,3,0,0,2,50,1,3,6,1,2,14,37,100,1100,30
SIM,3,0,0,2,51,0,1,9,1,3,12,37,1000,300,45
SIM,3,0,0,2,52,1,1,7,1,3,12,37,400,1000,39
SIM,3,0,0,2,53,0,0,7,0,3,10,37,1400,400,45
SIM,3,0,0,2,54,1,3,6,1,2,10,37,300,1200,32
SIM,3,0,0,2,55,0,1,9,1,3,8,37,1200,100,45
SIM,3,0,0,2,56,1,1,7,1,3,8,37,300,800,37
SIM,3,0,0,2,57,0,0,7,0,3,6,37,1300,500,45
SIM,3,0,0,2,58,1,3,6,1,2,6,37,200,1300,32
SIM,3,0,0,2,59,0,1,9,1,3,4,37,1100,200,45
SIM,3,0,0,2,60,1,1,7,1,3,4,37,500,900,39
